transaction_id,customer_id,amount,transaction_date,payment_method
TXN_00001316,CUST_000241,28.55,2022-03-28,debit_card
TXN_00001317,CUST_000241,27.12,2022-04-24,stripe
TXN_00001318,CUST_000241,27.95,2022-05-25,paypal
TXN_00001319,CUST_000241,26.7,2022-06-24,paypal
TXN_00001320,CUST_000241,26.5,2022-07-23,credit_card
TXN_00001321,CUST_000241,26.13,2022-08-26,credit_card
TXN_00001322,CUST_000241,27.86,2022-09-21,bank_transfer
TXN_00001323,CUST_000241,28.09,2022-10-23,credit_card
TXN_00001324,CUST_000241,27.51,2022-11-22,credit_card
TXN_00001325,CUST_000241,28.37,2022-12-20,stripe
TXN_00001326,CUST_000241,28.52,2023-01-22,debit_card
TXN_00001327,CUST_000241,26.75,2023-02-20,stripe
TXN_00001328,CUST_000242,112.82,2021-01-05,debit_card
TXN_00001329,CUST_000242,111.36,2021-02-01,credit_card
TXN_00001330,CUST_000243,533.47,2021-09-21,credit_card
TXN_00001331,CUST_000243,496.46,2021-10-24,stripe
TXN_00001332,CUST_000243,495.6,2021-12-19,credit_card
TXN_00001333,CUST_000243,529.22,2022-01-22,credit_card
TXN_00001334,CUST_000243,502.34,2022-02-18,stripe
TXN_00001335,CUST_000243,496.61,2022-03-19,bank_transfer
TXN_00001336,CUST_000243,510.23,2022-04-21,credit_card
TXN_00001337,CUST_000243,507.49,2022-05-19,stripe
TXN_00001338,CUST_000244,106.67,2024-05-22,credit_card
TXN_00001339,CUST_000244,102.2,2024-06-20,credit_card
TXN_00001340,CUST_000244,108.92,2024-07-23,debit_card
TXN_00001341,CUST_000244,108.81,2024-09-20,credit_card
TXN_00001342,CUST_000244,104.86,2024-10-18,paypal
TXN_00001343,CUST_000244,101.73,2024-11-21,credit_card
TXN_00001344,CUST_000245,104.64,2024-12-27,debit_card
TXN_00001345,CUST_000246,30.26,2021-06-28,debit_card
TXN_00001346,CUST_000246,30.16,2021-07-29,credit_card
TXN_00001347,CUST_000246,29.82,2021-08-31,debit_card
TXN_00001348,CUST_000246,29.53,2021-09-27,paypal
TXN_00001349,CUST_000246,27.93,2021-10-30,paypal
TXN_00001350,CUST_000247,112.96,2024-04-07,debit_card
TXN_00001351,CUST_000247,111.15,2024-05-04,bank_transfer
TXN_00001352,CUST_000248,31.6,2021-01-04,debit_card
TXN_00001353,CUST_000248,31.17,2021-01-31,stripe
TXN_00001354,CUST_000248,28.73,2021-03-06,credit_card
TXN_00001355,CUST_000248,31.64,2021-04-05,stripe
TXN_00001356,CUST_000248,29.89,2021-05-04,debit_card
TXN_00001357,CUST_000248,29.15,2021-06-04,credit_card
TXN_00001358,CUST_000248,30.53,2021-07-03,debit_card
TXN_00001359,CUST_000248,30.64,2021-08-03,credit_card
TXN_00001360,CUST_000248,29.74,2021-08-29,debit_card
TXN_00001361,CUST_000248,29.86,2021-10-02,credit_card
TXN_00001362,CUST_000248,30.42,2021-10-30,credit_card
TXN_00001363,CUST_000248,30.26,2021-11-29,credit_card
TXN_00001364,CUST_000248,29.12,2021-12-27,debit_card
TXN_00001365,CUST_000248,31.32,2022-01-28,credit_card
TXN_00001366,CUST_000248,31.2,2022-02-27,bank_transfer
TXN_00001367,CUST_000248,31.46,2022-03-30,credit_card
TXN_00001368,CUST_000248,29.75,2022-04-29,credit_card
TXN_00001369,CUST_000248,28.99,2022-05-28,stripe
TXN_00001370,CUST_000248,31.51,2022-06-28,credit_card
TXN_00001371,CUST_000248,28.77,2022-07-27,credit_card
TXN_00001372,CUST_000248,30.49,2022-09-27,debit_card
TXN_00001373,CUST_000248,28.94,2022-10-27,stripe
TXN_00001374,CUST_000248,29.59,2022-11-22,bank_transfer
TXN_00001375,CUST_000248,30.55,2022-12-26,debit_card
TXN_00001376,CUST_000248,29.86,2023-01-22,stripe
TXN_00001377,CUST_000248,30.67,2023-02-23,credit_card
TXN_00001378,CUST_000248,28.96,2023-03-26,credit_card
TXN_00001379,CUST_000248,29.55,2023-04-22,credit_card
TXN_00001380,CUST_000248,29.47,2023-06-21,credit_card
TXN_00001381,CUST_000249,101.52,2021-01-01,debit_card
TXN_00001382,CUST_000249,99.42,2021-02-04,paypal
TXN_00001383,CUST_000249,99.3,2021-03-04,stripe
TXN_00001384,CUST_000249,100.67,2021-04-01,bank_transfer
TXN_00001385,CUST_000249,106.61,2021-06-02,credit_card
TXN_00001386,CUST_000249,102.9,2021-07-01,credit_card
TXN_00001387,CUST_000249,107.62,2021-08-02,credit_card
TXN_00001388,CUST_000249,103.3,2021-08-31,paypal
TXN_00001389,CUST_000249,103.48,2021-10-29,bank_transfer
TXN_00001390,CUST_000249,106.0,2021-12-01,credit_card
TXN_00001391,CUST_000250,25.41,2022-06-16,paypal
TXN_00001392,CUST_000250,26.88,2022-07-12,credit_card
TXN_00001393,CUST_000250,25.59,2022-08-13,debit_card
TXN_00001394,CUST_000250,24.94,2022-09-14,paypal
TXN_00001395,CUST_000250,27.22,2022-10-13,paypal
TXN_00001396,CUST_000250,25.38,2022-11-09,credit_card
TXN_00001397,CUST_000250,25.79,2022-12-13,paypal
TXN_00001398,CUST_000250,26.73,2023-01-10,debit_card
TXN_00001399,CUST_000251,113.35,2024-07-19,credit_card
TXN_00001400,CUST_000251,107.63,2024-08-15,debit_card
TXN_00001401,CUST_000251,108.49,2024-09-15,credit_card
TXN_00001402,CUST_000251,112.25,2024-10-13,paypal
TXN_00001403,CUST_000251,109.68,2024-11-12,bank_transfer
TXN_00001404,CUST_000251,110.67,2024-12-13,stripe
TXN_00001405,CUST_000252,32.29,2024-05-13,credit_card
TXN_00001406,CUST_000252,32.98,2024-07-10,debit_card
TXN_00001407,CUST_000253,91.49,2022-06-21,credit_card
TXN_00001408,CUST_000253,93.31,2022-07-19,credit_card
TXN_00001409,CUST_000253,91.14,2022-08-21,credit_card
TXN_00001410,CUST_000253,89.36,2022-10-20,credit_card
TXN_00001411,CUST_000253,89.63,2022-11-16,debit_card
TXN_00001412,CUST_000253,95.78,2023-01-15,debit_card
TXN_00001413,CUST_000253,89.42,2023-02-14,debit_card
TXN_00001414,CUST_000253,90.26,2023-03-20,debit_card
TXN_00001415,CUST_000253,90.56,2023-04-17,stripe
TXN_00001416,CUST_000253,87.96,2023-05-16,stripe
TXN_00001417,CUST_000253,90.99,2023-06-16,paypal
TXN_00001418,CUST_000253,91.24,2023-08-14,stripe
TXN_00001419,CUST_000253,89.48,2023-09-13,credit_card
TXN_00001420,CUST_000253,92.08,2023-10-14,debit_card
TXN_00001421,CUST_000253,89.9,2023-11-11,debit_card
TXN_00001422,CUST_000253,91.37,2023-12-15,bank_transfer
TXN_00001423,CUST_000254,28.64,2024-07-02,credit_card
TXN_00001424,CUST_000255,28.72,2024-10-06,credit_card
TXN_00001425,CUST_000255,28.04,2024-11-05,credit_card
TXN_00001426,CUST_000255,27.18,2024-12-02,paypal
TXN_00001427,CUST_000255,28.87,2025-01-03,paypal
TXN_00001428,CUST_000256,105.32,2023-12-04,credit_card
TXN_00001429,CUST_000257,34.69,2021-05-04,debit_card
TXN_00001430,CUST_000257,31.81,2021-07-06,stripe
TXN_00001431,CUST_000257,34.76,2021-08-02,debit_card
TXN_00001432,CUST_000257,34.91,2021-09-02,paypal
TXN_00001433,CUST_000257,33.23,2021-09-30,stripe
TXN_00001434,CUST_000257,32.75,2021-11-01,credit_card
TXN_00001435,CUST_000257,34.05,2021-11-30,debit_card
TXN_00001436,CUST_000257,31.65,2021-12-30,credit_card
TXN_00001437,CUST_000257,33.39,2022-01-29,stripe
TXN_00001438,CUST_000257,32.8,2022-03-02,credit_card
TXN_00001439,CUST_000257,34.02,2022-03-31,bank_transfer
TXN_00001440,CUST_000257,34.34,2022-05-02,bank_transfer
TXN_00001441,CUST_000257,33.75,2022-06-01,debit_card
TXN_00001442,CUST_000257,33.41,2022-06-28,credit_card
TXN_00001443,CUST_000257,32.33,2022-07-27,paypal
TXN_00001444,CUST_000257,32.53,2022-08-29,debit_card
TXN_00001445,CUST_000257,32.66,2022-09-27,paypal
TXN_00001446,CUST_000257,32.46,2022-10-27,debit_card
TXN_00001447,CUST_000257,32.94,2022-11-25,debit_card
TXN_00001448,CUST_000257,33.15,2022-12-27,credit_card
TXN_00001449,CUST_000257,34.77,2023-01-23,stripe
TXN_00001450,CUST_000257,32.7,2023-02-26,paypal
TXN_00001451,CUST_000257,34.53,2023-03-27,credit_card
TXN_00001452,CUST_000257,34.24,2023-04-27,debit_card
TXN_00001453,CUST_000257,34.73,2023-05-26,debit_card
TXN_00001454,CUST_000258,423.58,2023-06-04,credit_card
TXN_00001455,CUST_000258,446.37,2023-07-02,credit_card
TXN_00001456,CUST_000258,414.55,2023-08-01,credit_card
TXN_00001457,CUST_000258,420.72,2023-09-03,stripe
TXN_00001458,CUST_000258,432.23,2023-09-29,paypal
TXN_00001459,CUST_000259,107.26,2023-11-19,credit_card
TXN_00001460,CUST_000259,109.91,2023-12-19,credit_card
TXN_00001461,CUST_000259,109.0,2024-01-19,bank_transfer
TXN_00001462,CUST_000260,84.6,2024-11-13,bank_transfer
TXN_00001463,CUST_000260,87.29,2024-12-16,debit_card
TXN_00001464,CUST_000262,499.51,2021-01-01,credit_card
TXN_00001465,CUST_000262,510.05,2021-02-04,credit_card
TXN_00001466,CUST_000262,487.91,2021-03-02,debit_card
TXN_00001467,CUST_000262,501.16,2021-04-03,debit_card
TXN_00001468,CUST_000262,501.55,2021-05-05,credit_card
TXN_00001469,CUST_000262,502.8,2021-07-03,bank_transfer
TXN_00001470,CUST_000262,492.35,2021-08-02,credit_card
TXN_00001471,CUST_000262,504.74,2021-09-01,paypal
TXN_00001472,CUST_000262,509.19,2021-09-30,credit_card
TXN_00001473,CUST_000262,478.47,2021-10-29,paypal
TXN_00001474,CUST_000262,517.78,2021-11-29,credit_card
TXN_00001475,CUST_000262,504.44,2021-12-29,credit_card
TXN_00001476,CUST_000262,517.53,2022-01-29,credit_card
TXN_00001477,CUST_000262,496.55,2022-02-27,paypal
TXN_00001478,CUST_000262,505.18,2022-03-30,bank_transfer
TXN_00001479,CUST_000262,472.43,2022-04-28,paypal
TXN_00001480,CUST_000262,510.06,2022-05-28,credit_card
TXN_00001481,CUST_000262,493.65,2022-06-25,paypal
TXN_00001482,CUST_000262,471.55,2022-07-26,credit_card
TXN_00001483,CUST_000262,483.92,2022-09-26,credit_card
TXN_00001484,CUST_000262,472.04,2022-10-26,credit_card
TXN_00001485,CUST_000262,498.31,2022-11-23,paypal
TXN_00001486,CUST_000262,483.2,2022-12-25,bank_transfer
TXN_00001487,CUST_000262,510.97,2023-01-24,paypal
TXN_00001488,CUST_000262,497.38,2023-02-21,credit_card
TXN_00001489,CUST_000262,508.51,2023-03-26,paypal
TXN_00001490,CUST_000262,505.74,2023-04-23,credit_card
TXN_00001491,CUST_000262,511.91,2023-05-23,credit_card
TXN_00001492,CUST_000262,484.82,2023-06-21,credit_card
TXN_00001493,CUST_000262,486.9,2023-07-21,credit_card
TXN_00001494,CUST_000262,513.72,2023-08-20,credit_card
TXN_00001495,CUST_000262,481.33,2023-09-21,paypal
TXN_00001496,CUST_000262,487.15,2023-10-20,bank_transfer
TXN_00001497,CUST_000262,484.91,2023-11-17,bank_transfer
TXN_00001498,CUST_000262,483.1,2023-12-18,bank_transfer
TXN_00001499,CUST_000262,499.34,2024-01-17,paypal
TXN_00001500,CUST_000262,478.14,2024-02-15,debit_card
TXN_00001501,CUST_000262,518.9,2024-04-19,credit_card
TXN_00001502,CUST_000262,473.91,2024-06-17,credit_card
TXN_00001503,CUST_000262,489.41,2024-07-14,stripe
TXN_00001504,CUST_000262,471.65,2024-08-17,paypal
TXN_00001505,CUST_000262,477.69,2024-09-13,debit_card
TXN_00001506,CUST_000262,476.52,2024-10-15,credit_card
TXN_00001507,CUST_000262,489.35,2024-11-14,bank_transfer
TXN_00001508,CUST_000262,487.86,2024-12-11,bank_transfer
TXN_00001509,CUST_000263,92.42,2024-10-23,paypal
TXN_00001510,CUST_000264,518.07,2024-01-15,debit_card
TXN_00001511,CUST_000264,519.73,2024-02-14,debit_card
TXN_00001512,CUST_000264,531.61,2024-03-13,credit_card
TXN_00001513,CUST_000264,488.93,2024-04-10,paypal
TXN_00001514,CUST_000264,526.33,2024-05-13,bank_transfer
TXN_00001515,CUST_000264,526.09,2024-06-13,paypal
TXN_00001516,CUST_000264,485.2,2024-07-13,debit_card
TXN_00001517,CUST_000264,511.1,2024-08-12,credit_card
TXN_00001518,CUST_000264,526.23,2024-09-08,bank_transfer
TXN_00001519,CUST_000264,485.61,2024-10-08,credit_card
TXN_00001520,CUST_000264,506.84,2024-11-06,credit_card
TXN_00001521,CUST_000264,492.17,2024-12-09,debit_card
TXN_00001522,CUST_000265,32.34,2022-03-17,debit_card
TXN_00001523,CUST_000265,30.51,2022-04-15,credit_card
TXN_00001524,CUST_000265,31.97,2022-05-18,debit_card
TXN_00001525,CUST_000265,33.3,2022-06-16,credit_card
TXN_00001526,CUST_000265,30.41,2022-07-18,debit_card
TXN_00001527,CUST_000265,31.04,2022-08-16,paypal
TXN_00001528,CUST_000265,32.44,2022-09-16,bank_transfer
TXN_00001529,CUST_000265,31.4,2022-10-16,debit_card
TXN_00001530,CUST_000265,31.96,2022-11-14,paypal
TXN_00001531,CUST_000265,31.9,2022-12-11,stripe
TXN_00001532,CUST_000265,32.81,2023-01-13,credit_card
TXN_00001533,CUST_000265,32.74,2023-02-10,debit_card
TXN_00001534,CUST_000265,30.79,2023-03-14,debit_card
TXN_00001535,CUST_000266,26.2,2023-03-15,credit_card
TXN_00001536,CUST_000266,28.52,2023-04-16,paypal
TXN_00001537,CUST_000267,84.0,2023-06-01,credit_card
TXN_00001538,CUST_000267,84.96,2023-07-02,credit_card
TXN_00001539,CUST_000267,82.29,2023-07-29,credit_card
TXN_00001540,CUST_000267,86.57,2023-08-29,bank_transfer
TXN_00001541,CUST_000267,86.86,2023-10-01,credit_card
TXN_00001542,CUST_000267,83.95,2023-10-27,debit_card
TXN_00001543,CUST_000267,88.64,2023-11-28,stripe
TXN_00001544,CUST_000267,87.55,2023-12-26,credit_card
TXN_00001545,CUST_000267,85.97,2024-01-25,debit_card
TXN_00001546,CUST_000267,90.5,2024-02-24,debit_card
TXN_00001547,CUST_000267,88.92,2024-03-26,credit_card
TXN_00001548,CUST_000267,88.96,2024-04-26,paypal
TXN_00001549,CUST_000267,82.49,2024-05-26,bank_transfer
TXN_00001550,CUST_000267,83.45,2024-06-25,debit_card
TXN_00001551,CUST_000267,86.82,2024-07-23,bank_transfer
TXN_00001552,CUST_000267,88.85,2024-08-24,credit_card
TXN_00001553,CUST_000267,82.27,2024-09-21,credit_card
TXN_00001554,CUST_000267,88.79,2024-10-21,credit_card
TXN_00001555,CUST_000267,82.0,2024-11-21,credit_card
TXN_00001556,CUST_000267,89.5,2024-12-21,debit_card
TXN_00001557,CUST_000268,29.75,2023-05-22,credit_card
TXN_00001558,CUST_000269,31.76,2024-05-30,credit_card
TXN_00001559,CUST_000270,31.39,2024-07-15,paypal
TXN_00001560,CUST_000270,32.62,2024-08-18,debit_card
TXN_00001561,CUST_000270,31.81,2024-09-13,credit_card
TXN_00001562,CUST_000270,33.98,2024-10-15,credit_card
TXN_00001563,CUST_000270,32.3,2024-11-12,stripe
TXN_00001564,CUST_000270,34.29,2024-12-15,bank_transfer
TXN_00001565,CUST_000271,25.73,2022-10-19,stripe
TXN_00001566,CUST_000271,26.63,2022-11-18,credit_card
TXN_00001567,CUST_000271,26.08,2022-12-16,credit_card
TXN_00001568,CUST_000272,113.02,2022-10-15,debit_card
TXN_00001569,CUST_000272,114.64,2022-11-14,credit_card
TXN_00001570,CUST_000272,110.81,2022-12-16,bank_transfer
TXN_00001571,CUST_000272,106.84,2023-01-17,paypal
TXN_00001572,CUST_000273,100.69,2022-04-26,credit_card
TXN_00001573,CUST_000273,102.65,2022-05-28,paypal
TXN_00001574,CUST_000273,102.67,2022-06-24,credit_card
TXN_00001575,CUST_000273,95.04,2022-07-25,credit_card
TXN_00001576,CUST_000273,102.15,2022-08-26,bank_transfer
TXN_00001577,CUST_000273,102.78,2022-09-21,paypal
TXN_00001578,CUST_000273,101.79,2022-10-24,credit_card
TXN_00001579,CUST_000273,95.95,2022-11-22,credit_card
TXN_00001580,CUST_000273,100.43,2022-12-24,credit_card
TXN_00001581,CUST_000273,97.87,2023-01-22,credit_card
TXN_00001582,CUST_000273,98.64,2023-02-18,debit_card
TXN_00001583,CUST_000273,96.7,2023-03-22,bank_transfer
TXN_00001584,CUST_000273,101.04,2023-04-23,debit_card
TXN_00001585,CUST_000273,101.09,2023-05-22,bank_transfer
TXN_00001586,CUST_000273,102.31,2023-06-20,bank_transfer
TXN_00001587,CUST_000273,101.63,2023-07-19,credit_card
TXN_00001588,CUST_000273,98.86,2023-08-17,credit_card
TXN_00001589,CUST_000273,102.78,2023-09-16,credit_card
TXN_00001590,CUST_000273,99.32,2023-10-20,credit_card
TXN_00001591,CUST_000273,97.82,2023-11-19,bank_transfer
TXN_00001592,CUST_000273,97.75,2023-12-15,stripe
TXN_00001593,CUST_000273,95.81,2024-01-16,credit_card
TXN_00001594,CUST_000273,96.88,2024-02-13,credit_card
TXN_00001595,CUST_000273,100.08,2024-03-18,credit_card
TXN_00001596,CUST_000273,96.08,2024-04-17,credit_card
TXN_00001597,CUST_000273,102.32,2024-05-16,paypal
TXN_00001598,CUST_000273,95.58,2024-06-16,credit_card
TXN_00001599,CUST_000273,100.07,2024-07-14,credit_card
TXN_00001600,CUST_000273,95.7,2024-08-11,debit_card
TXN_00001601,CUST_000273,98.03,2024-09-13,bank_transfer
TXN_00001602,CUST_000274,443.41,2021-10-29,debit_card
TXN_00001603,CUST_000274,472.34,2021-12-02,stripe
TXN_00001604,CUST_000274,457.79,2021-12-29,debit_card
TXN_00001605,CUST_000274,446.12,2022-01-31,stripe
TXN_00001606,CUST_000274,475.6,2022-03-02,stripe
TXN_00001607,CUST_000274,455.33,2022-03-30,credit_card
TXN_00001608,CUST_000274,460.99,2022-04-29,debit_card
TXN_00001609,CUST_000274,449.18,2022-05-29,paypal
TXN_00001610,CUST_000274,467.19,2022-06-26,stripe
TXN_00001611,CUST_000274,451.41,2022-07-29,credit_card
TXN_00001612,CUST_000274,477.96,2022-08-28,credit_card
TXN_00001613,CUST_000274,469.43,2022-09-25,stripe
TXN_00001614,CUST_000275,116.0,2024-01-21,debit_card
TXN_00001615,CUST_000275,110.79,2024-03-20,debit_card
TXN_00001616,CUST_000275,110.56,2024-04-19,bank_transfer
TXN_00001617,CUST_000275,114.72,2024-05-18,bank_transfer
TXN_00001618,CUST_000275,117.67,2024-06-16,paypal
TXN_00001619,CUST_000275,116.49,2024-07-17,credit_card
TXN_00001620,CUST_000275,116.01,2024-08-15,paypal
TXN_00001621,CUST_000276,25.71,2024-01-29,credit_card
TXN_00001622,CUST_000276,26.86,2024-02-29,stripe
TXN_00001623,CUST_000276,25.7,2024-03-31,stripe
TXN_00001624,CUST_000277,30.57,2022-11-16,credit_card
TXN_00001625,CUST_000277,30.85,2022-12-16,debit_card
TXN_00001626,CUST_000277,31.76,2023-01-13,debit_card
TXN_00001627,CUST_000277,31.73,2023-02-12,bank_transfer
TXN_00001628,CUST_000277,31.34,2023-03-17,stripe
TXN_00001629,CUST_000277,30.56,2023-04-12,credit_card
TXN_00001630,CUST_000277,31.89,2023-05-16,credit_card
TXN_00001631,CUST_000277,30.25,2023-06-14,credit_card
TXN_00001632,CUST_000277,31.19,2023-07-14,credit_card
TXN_00001633,CUST_000278,32.43,2023-08-12,credit_card
TXN_00001634,CUST_000278,32.33,2023-09-11,bank_transfer
TXN_00001635,CUST_000278,32.91,2023-10-10,credit_card
TXN_00001636,CUST_000279,97.73,2023-05-22,debit_card
TXN_00001637,CUST_000279,98.9,2023-06-25,debit_card
TXN_00001638,CUST_000279,100.43,2023-07-23,credit_card
TXN_00001639,CUST_000279,99.91,2023-08-21,credit_card
TXN_00001640,CUST_000279,99.4,2023-09-20,paypal
TXN_00001641,CUST_000279,101.52,2023-10-23,stripe
TXN_00001642,CUST_000279,97.61,2023-11-19,paypal
TXN_00001643,CUST_000279,100.23,2023-12-21,bank_transfer
TXN_00001644,CUST_000279,98.64,2024-01-19,credit_card
TXN_00001645,CUST_000279,92.95,2024-02-20,debit_card
TXN_00001646,CUST_000280,32.11,2022-11-22,credit_card
TXN_00001647,CUST_000280,29.68,2022-12-22,bank_transfer
TXN_00001648,CUST_000280,31.26,2023-01-19,credit_card
TXN_00001649,CUST_000280,30.7,2023-02-19,stripe
TXN_00001650,CUST_000280,31.82,2023-03-21,bank_transfer
TXN_00001651,CUST_000280,32.12,2023-04-21,debit_card
TXN_00001652,CUST_000280,31.22,2023-05-19,debit_card
TXN_00001653,CUST_000280,30.36,2023-06-20,credit_card
TXN_00001654,CUST_000280,29.95,2023-08-18,stripe
TXN_00001655,CUST_000280,31.78,2023-09-18,credit_card
TXN_00001656,CUST_000281,28.9,2022-01-24,credit_card
TXN_00001657,CUST_000282,470.63,2024-06-17,stripe
TXN_00001658,CUST_000282,464.26,2024-07-14,credit_card
TXN_00001659,CUST_000282,432.04,2024-08-15,stripe
TXN_00001660,CUST_000282,450.54,2024-09-13,debit_card
TXN_00001661,CUST_000282,433.69,2024-10-12,debit_card
TXN_00001662,CUST_000282,447.09,2024-11-12,credit_card
TXN_00001663,CUST_000282,437.52,2024-12-15,credit_card
TXN_00001664,CUST_000283,101.64,2024-05-20,credit_card
TXN_00001665,CUST_000283,106.51,2024-06-19,credit_card
TXN_00001666,CUST_000283,108.67,2024-07-17,credit_card
TXN_00001667,CUST_000283,105.61,2024-08-16,stripe
TXN_00001668,CUST_000283,110.96,2024-09-13,credit_card
TXN_00001669,CUST_000283,104.76,2024-10-15,bank_transfer
TXN_00001670,CUST_000283,105.63,2024-11-13,debit_card
TXN_00001671,CUST_000283,110.88,2024-12-13,debit_card
TXN_00001672,CUST_000284,32.67,2024-12-17,bank_transfer
TXN_00001673,CUST_000285,29.37,2023-11-07,credit_card
TXN_00001674,CUST_000285,27.92,2023-12-10,credit_card
TXN_00001675,CUST_000286,581.18,2024-12-16,debit_card
TXN_00001676,CUST_000287,486.15,2024-03-02,debit_card
TXN_00001677,CUST_000287,475.95,2024-04-03,debit_card
TXN_00001678,CUST_000287,479.3,2024-05-04,debit_card
TXN_00001679,CUST_000287,466.38,2024-06-03,credit_card
TXN_00001680,CUST_000287,509.47,2024-07-04,debit_card
TXN_00001681,CUST_000287,484.28,2024-07-31,credit_card
TXN_00001682,CUST_000287,480.8,2024-09-01,credit_card
TXN_00001683,CUST_000287,504.83,2024-10-01,stripe
TXN_00001684,CUST_000287,473.12,2024-10-29,paypal
TXN_00001685,CUST_000287,475.47,2024-12-01,paypal
TXN_00001686,CUST_000287,490.56,2024-12-29,bank_transfer
TXN_00001687,CUST_000288,28.73,2023-12-17,credit_card
TXN_00001688,CUST_000288,29.77,2024-01-16,paypal
TXN_00001689,CUST_000288,28.13,2024-02-16,bank_transfer
TXN_00001690,CUST_000288,29.35,2024-03-16,paypal
TXN_00001691,CUST_000288,29.91,2024-04-18,stripe
TXN_00001692,CUST_000289,31.84,2024-07-23,credit_card
TXN_00001693,CUST_000289,29.0,2024-08-23,debit_card
TXN_00001694,CUST_000289,30.62,2024-09-21,bank_transfer
TXN_00001695,CUST_000289,30.9,2024-10-19,credit_card
TXN_00001696,CUST_000289,30.51,2024-11-18,debit_card
TXN_00001697,CUST_000289,30.89,2024-12-18,stripe
TXN_00001698,CUST_000290,91.35,2023-10-27,paypal
TXN_00001699,CUST_000291,107.23,2024-12-19,credit_card
TXN_00001700,CUST_000292,109.73,2024-12-14,stripe
TXN_00001701,CUST_000293,114.61,2022-09-15,credit_card
TXN_00001702,CUST_000293,107.95,2022-10-12,credit_card
TXN_00001703,CUST_000293,111.38,2022-11-14,credit_card
TXN_00001704,CUST_000293,111.2,2022-12-14,paypal
TXN_00001705,CUST_000293,110.93,2023-01-12,paypal
TXN_00001706,CUST_000293,105.87,2023-02-12,stripe
TXN_00001707,CUST_000293,108.85,2023-03-13,credit_card
TXN_00001708,CUST_000293,111.13,2023-04-11,paypal
TXN_00001709,CUST_000293,113.46,2023-06-12,paypal
TXN_00001710,CUST_000293,105.38,2023-07-09,debit_card
TXN_00001711,CUST_000293,107.67,2023-08-09,credit_card
TXN_00001712,CUST_000293,113.82,2023-10-07,bank_transfer
TXN_00001713,CUST_000293,108.88,2023-11-09,stripe
TXN_00001714,CUST_000293,107.49,2023-12-10,debit_card
TXN_00001715,CUST_000293,109.17,2024-01-08,debit_card
TXN_00001716,CUST_000293,115.31,2024-02-07,debit_card
TXN_00001717,CUST_000294,499.2,2024-05-30,credit_card
TXN_00001718,CUST_000294,513.95,2024-06-28,debit_card
TXN_00001719,CUST_000294,520.24,2024-07-29,paypal
TXN_00001720,CUST_000294,524.84,2024-08-27,credit_card
TXN_00001721,CUST_000294,504.6,2024-09-27,bank_transfer
TXN_00001722,CUST_000294,534.89,2024-10-25,debit_card
TXN_00001723,CUST_000294,504.26,2024-11-28,stripe
TXN_00001724,CUST_000294,530.75,2024-12-26,bank_transfer
TXN_00001725,CUST_000295,31.01,2024-10-28,paypal
TXN_00001726,CUST_000295,33.24,2024-11-28,credit_card
TXN_00001727,CUST_000295,31.78,2024-12-29,credit_card
TXN_00001728,CUST_000296,30.09,2024-01-07,debit_card
TXN_00001729,CUST_000296,31.01,2024-02-10,credit_card
TXN_00001730,CUST_000297,102.49,2023-01-16,credit_card
TXN_00001731,CUST_000297,96.35,2023-02-17,paypal
TXN_00001732,CUST_000297,101.13,2023-04-19,credit_card
TXN_00001733,CUST_000297,104.28,2023-05-20,stripe
TXN_00001734,CUST_000297,94.38,2023-06-19,paypal
TXN_00001735,CUST_000297,94.57,2023-07-17,credit_card
TXN_00001736,CUST_000297,99.86,2023-08-17,stripe
TXN_00001737,CUST_000297,101.53,2023-09-15,credit_card
TXN_00001738,CUST_000297,97.12,2023-10-16,credit_card
TXN_00001739,CUST_000297,96.51,2023-11-13,stripe
TXN_00001740,CUST_000297,102.73,2023-12-14,credit_card
TXN_00001741,CUST_000297,100.89,2024-01-15,debit_card
TXN_00001742,CUST_000297,101.27,2024-02-14,credit_card
TXN_00001743,CUST_000297,102.72,2024-03-11,credit_card
TXN_00001744,CUST_000297,98.38,2024-04-11,credit_card
TXN_00001745,CUST_000297,98.95,2024-05-12,credit_card
TXN_00001746,CUST_000297,100.86,2024-06-10,paypal
TXN_00001747,CUST_000298,111.85,2024-09-06,bank_transfer
TXN_00001748,CUST_000298,114.67,2024-10-06,stripe
TXN_00001749,CUST_000298,111.21,2024-11-03,debit_card
TXN_00001750,CUST_000298,111.32,2024-12-07,stripe
TXN_00001751,CUST_000299,485.71,2023-09-16,paypal
TXN_00001752,CUST_000299,513.73,2023-10-18,stripe
TXN_00001753,CUST_000299,513.68,2023-11-14,credit_card
TXN_00001754,CUST_000299,500.48,2023-12-14,stripe
TXN_00001755,CUST_000299,466.01,2024-01-13,stripe
TXN_00001756,CUST_000300,28.27,2024-11-21,credit_card
TXN_00001757,CUST_000300,28.48,2024-12-20,credit_card
TXN_00001758,CUST_000301,86.83,2024-12-06,bank_transfer
TXN_00001759,CUST_000302,34.06,2024-01-01,debit_card
TXN_00001760,CUST_000303,89.3,2023-12-23,bank_transfer
TXN_00001761,CUST_000303,89.11,2024-01-20,debit_card
TXN_00001762,CUST_000303,91.8,2024-02-19,credit_card
TXN_00001763,CUST_000303,94.88,2024-03-21,credit_card
TXN_00001764,CUST_000303,89.7,2024-04-20,credit_card
TXN_00001765,CUST_000303,95.12,2024-05-20,debit_card
TXN_00001766,CUST_000303,94.34,2024-06-19,credit_card
